Polytope ID #	Polytope # (within H11)	H11	Basis from Toric Divisors	Toric from Basis Divisors	CY 2nd Chern Class (Basis)	CY Intersection Tensor (Basis)
136	95	3	{{J1,D2},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{J2,D5},{2*J1+J3,D6},{J3,D7}}	14*J2^2+2*J3^2	{{{0,3,3},{3,3,0},{3,0,-3}},{{3,3,0},{3,3,0},{0,0,0}},{{3,0,-3},{0,0,0},{-3,0,0}}}
136	95	3	{{J1,D2},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{J2,D5},{2*J1+J3,D6},{J3,D7}}	16*J1*J2-J2*J3+4*J3^2	{{{0,3,3},{3,3,0},{3,0,-3}},{{3,3,0},{3,0,0},{0,0,0}},{{3,0,-3},{0,0,0},{-3,0,0}}}
137	96	3	{{J1,D2},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{-2*J1+J2-J3,D3},{-2*J1+J2-J3,D4},{2*J1+J3,D5},{J2,D6},{J3,D7}}	4*J1*J2+3*J2^2+2*J2*J3+J3^2	{{{0,0,0},{0,6,3},{0,3,0}},{{0,6,3},{6,18,0},{3,0,-6}},{{0,3,0},{3,0,-6},{0,-6,0}}}
138	97	3	{{J1,D2},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{-2*J1+J2-J3,D3},{2*J1+J3,D4},{2*J1+J3,D5},{J2,D6},{J3,D7}}	6*J2^2+2*J1*J3	{{{0,0,0},{0,4,4},{0,4,2}},{{0,4,4},{4,8,0},{4,0,-8}},{{0,4,2},{4,0,-8},{2,-8,-8}}}
139	98	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1+2*J2-J3,D1},{-J1-J2+J3,D2},{-J1-J2+J3,D3},{J1,D4},{-J2+J3,D5},{J2,D6},{J3,D7}}	-4*J2^2+J1*J3+5*J2*J3+2*J3^2	{{{3,-3,-3},{-3,3,3},{-3,3,3}},{{-3,3,3},{3,0,3},{3,3,9}},{{-3,3,3},{3,3,9},{3,9,18}}}
139	98	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1+2*J2-J3,D1},{-J1-J2+J3,D2},{-J1-J2+J3,D3},{J1,D4},{-J2+J3,D5},{J2,D6},{J3,D7}}	-2*J2^2-J1*J3+J2*J3+4*J3^2	{{{0,-3,-3},{-3,3,3},{-3,3,3}},{{-3,3,3},{3,0,3},{3,3,9}},{{-3,3,3},{3,3,9},{3,9,18}}}
140	99	3	{{J1,D3},{J2,D6},{J3,D7}}	{{-2*J1+J2-J3,D1},{J1,D2},{J1,D3},{J2,D4},{2*J1+J3,D5},{J2,D6},{J3,D7}}	8*J1*J2+3*J2^2+4*J2*J3	{{{0,0,0},{0,4,3},{0,3,0}},{{0,4,3},{4,8,0},{3,0,-6}},{{0,3,0},{3,0,-6},{0,-6,0}}}
141	100	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J2,D1},{J1,D2},{-J1-J2+J3,D3},{-J1-J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1*J2+2*J1*J3+2*J2*J3+3*J3^2	{{{0,0,0},{0,0,3},{0,3,6}},{{0,0,3},{0,0,0},{3,0,6}},{{0,3,6},{3,0,6},{6,6,18}}}
142	101	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J2+J3,D1},{J1,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	2*J1*J2+6*J3^2	{{{0,0,0},{0,2,4},{0,4,4}},{{0,2,4},{2,4,8},{4,8,8}},{{0,4,4},{4,8,8},{4,8,8}}}
142	101	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J2+J3,D1},{J1,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1*J2+2*J2^2+6*J3^2	{{{-2,0,0},{0,2,4},{0,4,4}},{{0,2,4},{2,4,8},{4,8,8}},{{0,4,4},{4,8,8},{4,8,8}}}
143	102	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-2*J1+J3,D1},{-J2+J3,D2},{J1+J2-J3,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-3*J1^2+5*J1*J3+7/2*J2*J3	{{{0,3,3},{3,3,6},{3,6,7}},{{3,3,6},{3,3,6},{6,6,12}},{{3,6,7},{6,6,12},{7,12,14}}}
144	103	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1+J3,D1},{-J1+J3,D2},{J1+J2-J3,D3},{J1-J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1^2-2*J2^2+5*J1*J3+4*J2*J3	{{{3,3,6},{3,3,6},{6,6,10}},{{3,3,6},{3,0,3},{6,3,9}},{{6,6,10},{6,3,9},{10,9,14}}}
145	104	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1+J3,D1},{J1-J2,D2},{J2,D3},{J2,D4},{J1,D5},{J2,D6},{J3,D7}}	2*J1*J2+4*J2*J3+4*J3^2	{{{2,2,5},{2,2,5},{5,5,5}},{{2,2,5},{2,0,3},{5,3,5}},{{5,5,5},{5,3,5},{5,5,5}}}
146	105	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1-J2+J3,D1},{J2,D2},{J1,D3},{J3,D4},{J1,D5},{J2,D6},{J3,D7}}	4*J1*J3+4*J2*J3+3*J3^2	{{{0,0,0},{0,0,3},{0,3,4}},{{0,0,3},{0,0,0},{3,0,4}},{{0,3,4},{3,0,4},{4,4,8}}}
147	106	3	{{J1,D3},{J2,D4},{J3,D7}}	{{J1,D1},{J2,D2},{J1,D3},{J2,D4},{4*J2+2*J3,D5},{-2*J1+2*J2+J3,D6},{J3,D7}}	4*J1*J2+2*J1*J3+22*J2*J3+5*J3^2	{{{0,0,0},{0,0,2},{0,2,-4}},{{0,0,2},{0,0,0},{2,0,4}},{{0,2,-4},{2,0,4},{-4,4,-16}}}
148	107	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1-2*J2+J3,D1},{-J1+J2,D2},{J2,D3},{J2,D4},{J1,D5},{J2,D6},{J3,D7}}	3*J1*J2-2*J2^2+9*J3^2	{{{-11,-3,5},{-3,1,5},{5,5,5}},{{-3,1,5},{1,2,5},{5,5,5}},{{5,5,5},{5,5,5},{5,5,5}}}
149	108	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1-J2+J3,D1},{J2,D2},{J2,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	J1*J2+2*J2*J3+4*J3^2	{{{0,0,0},{0,2,4},{0,4,4}},{{0,2,4},{2,0,3},{4,3,7}},{{0,4,4},{4,3,7},{4,7,11}}}
150	109	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-2*J1+J3,D1},{J1,D2},{J1,D3},{J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-3*J1^2+2*J1*J2+4*J2*J3+3*J3^2	{{{0,2,2},{2,0,5},{2,5,4}},{{2,0,5},{0,0,0},{5,0,10}},{{2,5,4},{5,0,10},{4,10,8}}}
151	110	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1-2*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J3,D5},{J2,D6},{J3,D7}}	-3*J2^2+J1*J3+5*J2*J3+3*J3^2	{{{3,0,-3},{0,0,0},{-3,0,3}},{{0,0,0},{0,0,3},{0,3,7}},{{-3,0,3},{0,3,7},{3,7,11}}}
151	110	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1-2*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J3,D5},{J2,D6},{J3,D7}}	-J2^2-J1*J3+5*J2*J3+3*J3^2	{{{0,0,-3},{0,0,0},{-3,0,3}},{{0,0,0},{0,0,3},{0,3,7}},{{-3,0,3},{0,3,7},{3,7,11}}}
152	111	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1+J3,D1},{J2-J3,D2},{J2-J3,D3},{J1-2*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	J1*J2-3*J2^2+8*J2*J3+J3^2	{{{0,6,6},{6,12,9},{6,9,6}},{{6,12,9},{12,17,13},{9,13,9}},{{6,9,6},{9,13,9},{6,9,6}}}
153	112	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1-2*J2,D1},{-J1+J2+J3,D2},{J2,D3},{J2,D4},{J1,D5},{J2,D6},{J3,D7}}	3*J1*J2-2*J2^2+10*J3^2	{{{8,4,12},{4,2,6},{12,6,6}},{{4,2,6},{2,0,3},{6,3,3}},{{12,6,6},{6,3,3},{6,3,3}}}
154	113	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1-2*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J2,D6},{J3,D7}}	-2*J2^2+8*J2*J3	{{{-2,-2,-2},{-2,0,2},{-2,2,6}},{{-2,0,2},{0,2,6},{2,6,10}},{{-2,2,6},{2,6,10},{6,10,14}}}
154	113	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1-2*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J2,D6},{J3,D7}}	4*J2*J3+2*J3^2	{{{-4,-2,-2},{-2,0,2},{-2,2,6}},{{-2,0,2},{0,2,6},{2,6,10}},{{-2,2,6},{2,6,10},{6,10,14}}}
155	114	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1-2*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J2^2+6*J2*J3+J3^2	{{{2,0,-4},{0,0,0},{-4,0,8}},{{0,0,0},{0,2,6},{0,6,12}},{{-4,0,8},{0,6,12},{8,12,8}}}
156	115	3	{{J1,D4},{J2,D6},{J3,D7}}	{{-3*J1+J2+J3,D1},{J1-J2,D2},{J1,D3},{J1,D4},{2*J1-J2,D5},{J2,D6},{J3,D7}}	-6*J1^2+10/3*J2*J3+10/3*J3^2	{{{1,0,4},{0,-2,2},{4,2,10}},{{0,-2,2},{-2,-4,-2},{2,-2,8}},{{4,2,10},{2,-2,8},{10,8,22}}}
156	115	3	{{J1,D4},{J2,D6},{J3,D7}}	{{-3*J1+J2+J3,D1},{J1-J2,D2},{J1,D3},{J1,D4},{2*J1-J2,D5},{J2,D6},{J3,D7}}	-3*J1*J2+J2^2+4/3*J2*J3+10/3*J3^2	{{{1,0,4},{0,-2,2},{4,2,10}},{{0,-2,2},{-2,-6,-2},{2,-2,8}},{{4,2,10},{2,-2,8},{10,8,22}}}
157	116	3	{{J1,D2},{J2,D6},{J3,D7}}	{{5*J1-J2+2*J3,D1},{J1,D2},{-4*J1+J2-2*J3,D3},{-8*J1+2*J2-4*J3,D4},{6*J1-J2+3*J3,D5},{J2,D6},{J3,D7}}	84/5*J1*J2-2*J2^2+42/5*J2*J3+14/5*J3^2	{{{0,2,1},{2,16,3},{1,3,-1}},{{2,16,3},{16,72,0},{3,0,-6}},{{1,3,-1},{3,0,-6},{-1,-6,0}}}
158	117	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1-J2,D1},{J1,D2},{J2,D3},{2*J1+J3,D4},{J2,D5},{2*J1+J3,D6},{J3,D7}}	20*J1*J2+14*J1*J3+3*J2*J3+3*J3^2	{{{0,0,3},{0,0,3},{3,3,-5}},{{0,0,3},{0,0,0},{3,0,-6}},{{3,3,-5},{3,0,-6},{-5,-6,8}}}
159	118	3	{{J1,D2},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{-2*J1+J2-J3,D3},{J2,D4},{-2*J1+J2-J3,D5},{J2,D6},{J3,D7}}	5*J2^2-6*J1*J3-2*J3^2	{{{0,0,0},{0,4,1},{0,1,-2}},{{0,4,1},{4,14,0},{1,0,-2}},{{0,1,-2},{1,0,-2},{-2,-2,8}}}
160	119	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1-3*J2-2*J3,D1},{-J1+2*J2+J3,D2},{-J1+2*J2+J3,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1^2+14*J2^2+8*J1*J3+6*J2*J3-3*J3^2	{{{15,10,0},{10,6,1},{0,1,-2}},{{10,6,1},{6,0,6},{1,6,-8}},{{0,1,-2},{1,6,-8},{-2,-8,8}}}
161	120	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1+3*J2-J3,D1},{3*J1+2*J2-J3,D2},{-2*J1-2*J2+J3,D3},{-4*J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-17*J1^2+31*J2^2+15*J1*J3-J2*J3-2*J3^2	{{{0,1,2},{1,1,5},{2,5,16}},{{1,1,5},{1,0,2},{5,2,16}},{{2,5,16},{5,2,16},{16,16,72}}}
162	121	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1-2*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1^2+5*J1*J2-3*J2^2+6*J2*J3	{{{-1,0,1},{0,2,5},{1,5,9}},{{0,2,5},{2,4,9},{5,9,13}},{{1,5,9},{5,9,13},{9,13,17}}}
163	122	3	{{J1,D4},{J2,D5},{J3,D6}}	{{-J1+J2,D1},{-J1-2*J2+J3,D2},{J1,D3},{J1,D4},{J2,D5},{J3,D6},{4*J1+4*J2-2*J3,D7}}	-2*J1^2-4*J2^2-8*J2*J3+6*J3^2	{{{0,1,2},{1,1,4},{2,4,10}},{{1,1,4},{1,1,4},{4,4,12}},{{2,4,10},{4,4,12},{10,12,34}}}
164	123	3	{{J1,D2},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{-2*J1+J2-J3,D3},{-2*J1+J2-J3,D4},{-2*J1+J2-J3,D5},{J2,D6},{J3,D7}}	-10*J1*J2+6*J2^2+2*J1*J3	{{{0,0,0},{0,4,0},{0,0,-2}},{{0,4,0},{4,20,0},{0,0,0}},{{0,0,-2},{0,0,0},{-2,0,8}}}
165	124	3	{{J1,D4},{J2,D6},{J3,D7}}	{{-3*J1+2*J2+J3,D1},{J1-J2,D2},{J1-J2,D3},{J1,D4},{2*J1-J2,D5},{J2,D6},{J3,D7}}	-6*J1^2+8/3*J2^2+6*J2*J3+10/3*J3^2	{{{1,0,4},{0,0,0},{4,0,12}},{{0,0,0},{0,2,-4},{0,-4,8}},{{4,0,12},{0,-4,8},{12,8,20}}}
166	125	3	{{J1,D2},{J2,D6},{J3,D7}}	{{3*J1-J2+J3,D1},{J1,D2},{-2*J1+J2-J3,D3},{-2*J1+J2-J3,D4},{-4*J1+2*J2-2*J3,D5},{J2,D6},{J3,D7}}	-4*J1*J2+4*J2^2-4*J1*J3-2*J3^2	{{{1,4,1},{4,12,0},{1,0,-3}},{{4,12,0},{12,34,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,8}}}
167	126	3	{{J1,D4},{J2,D5},{J3,D7}}	{{J1-J2,D1},{-2*J1-J2+J3,D2},{J2,D3},{J1,D4},{J2,D5},{2*J1+3*J2-J3,D6},{J3,D7}}	-3*J1^2-J1*J2-2*J2^2+4*J2*J3+2*J3^2	{{{1,1,4},{1,1,4},{4,4,12}},{{1,1,4},{1,0,2},{4,2,10}},{{4,4,12},{4,2,10},{12,10,34}}}
168	127	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1,D1},{J1,D2},{-4*J1-J2+J3,D3},{5*J1+2*J2-J3,D4},{J2,D5},{-3*J1-2*J2+J3,D6},{J3,D7}}	-13/8*J2^2-19/6*J1*J3-13/24*J2*J3+13/6*J3^2	{{{0,1,2},{1,-1,3},{2,3,14}},{{1,-1,3},{-1,1,-3},{3,-3,9}},{{2,3,14},{3,-3,9},{14,9,74}}}
169	128	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1-J2+J3,D1},{-J1+J2,D2},{J1,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1^2+4*J3^2	{{{0,2,3},{2,2,6},{3,6,9}},{{2,2,6},{2,2,6},{6,6,12}},{{3,6,9},{6,6,12},{9,12,21}}}
170	129	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-2*J1+J3,D1},{J1-J2,D2},{J2,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-3*J1^2+2*J1*J2+2*J2*J3+3*J3^2	{{{2,2,6},{2,0,5},{6,5,12}},{{2,0,5},{0,0,0},{5,0,10}},{{6,5,12},{5,0,10},{12,10,24}}}
171	130	3	{{J1,D5},{J2,D6},{J3,D7}}	{{8*J1-2*J2-J3,D1},{-7*J1+2*J2+J3,D2},{J1,D3},{-3*J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-62*J1^2+8*J2^2+16/7*J2*J3+8/7*J3^2	{{{1,4,0},{4,12,7},{0,7,-14}},{{4,12,7},{12,36,21},{7,21,7}},{{0,7,-14},{7,21,7},{-14,7,-112}}}
172	131	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1-J2,D1},{J1,D2},{J2,D3},{J2,D4},{J2,D5},{2*J1+J3,D6},{J3,D7}}	14*J1*J2+4*J2*J3-2*J3^2	{{{2,2,2},{2,2,2},{2,2,-4}},{{2,2,2},{2,0,0},{2,0,-4}},{{2,2,-4},{2,0,-4},{-4,-4,8}}}
173	132	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-3*J1+J3,D1},{5*J1-J2-J3,D2},{J1,D3},{-4*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-26*J1^2+5/4*J2^2+9/4*J2*J3+4*J3^2	{{{1,1,4},{1,-3,7},{4,7,12}},{{1,-3,7},{-3,-19,7},{7,7,21}},{{4,7,12},{7,7,21},{12,21,36}}}
174	133	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J1-3*J2+J3,D1},{-2*J1+J2,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-6*J2^2+14/3*J2*J3+10/9*J3^2	{{{1,0,-3},{0,0,0},{-3,0,9}},{{0,0,0},{0,2,7},{0,7,21}},{{-3,0,9},{0,7,21},{9,21,36}}}
175	134	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J2+J3,D1},{-2*J1+J2,D2},{J1,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-3*J1^2+1/2*J2^2+2*J1*J3+4*J3^2	{{{0,2,3},{2,4,7},{3,7,7}},{{2,4,7},{4,8,14},{7,14,14}},{{3,7,7},{7,14,14},{7,14,14}}}
176	135	3	{{J1,D2},{J2,D6},{J3,D7}}	{{-8*J1+2*J2-3*J3,D1},{J1,D2},{5*J1-J2+2*J3,D3},{5*J1-J2+2*J3,D4},{-3*J1+J2-J3,D5},{J2,D6},{J3,D7}}	19/6*J2^2-37/12*J1*J3+1/12*J2*J3-5/4*J3^2	{{{8,0,-21},{0,0,0},{-21,0,55}},{{0,0,0},{0,33,21},{0,21,13}},{{-21,0,55},{0,21,13},{55,13,-136}}}
177	136	3	{{J1,D2},{J2,D6},{J3,D7}}	{{-5*J1-3*J2+2*J3,D1},{J1,D2},{3*J1+2*J2-J3,D3},{3*J1+2*J2-J3,D4},{-2*J1-J2+J3,D5},{J2,D6},{J3,D7}}	-13/5*J1*J2-9/5*J2^2+J2*J3+14/5*J3^2	{{{8,-13,0},{-13,21,0},{0,0,0}},{{-13,21,0},{21,-26,13},{0,13,21}},{{0,0,0},{0,13,21},{0,21,33}}}
178	137	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1-J2+J3,D1},{2*J1-J2,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	J1*J2-2*J2^2+2*J2*J3+2*J3^2	{{{1,2,4},{2,4,8},{4,8,12}},{{2,4,8},{4,6,13},{8,13,21}},{{4,8,12},{8,13,21},{12,21,33}}}
179	138	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1-2*J2+J3,D1},{J2,D2},{J2,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-J1*J2-3*J2^2-2*J2*J3+4*J3^2	{{{0,0,0},{0,2,5},{0,5,10}},{{0,2,5},{2,0,3},{5,3,11}},{{0,5,10},{5,3,11},{10,11,32}}}
180	139	3	{{J1,D1},{J2,D3},{J3,D7}}	{{J1,D1},{J2,D2},{J2,D3},{2*J1+J3,D4},{5*J1+2*J3,D5},{2*J1-2*J2+J3,D6},{J3,D7}}	4*J1*J2+114/5*J1*J3+2*J2*J3+9*J3^2	{{{8,-2,-20},{-2,0,5},{-20,5,50}},{{-2,0,5},{0,0,0},{5,0,-10}},{{-20,5,50},{5,0,-10},{50,-10,-120}}}
181	140	3	{{J1,D1},{J2,D6},{J3,D7}}	{{J1,D1},{2*J1+J2,D2},{3*J1+2*J2+J3,D3},{3*J1+2*J2+J3,D4},{9*J1+6*J2+3*J3,D5},{J2,D6},{J3,D7}}	5/2*J2^2+50*J2*J3+12*J3^2	{{{1,-2,0},{-2,4,0},{0,0,0}},{{-2,4,0},{4,-8,0},{0,0,2}},{{0,0,0},{0,0,2},{0,2,-8}}}
182	141	3	{{J1,D1},{J2,D5},{J3,D7}}	{{J1,D1},{J2,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{J2,D5},{5*J1+2*J3,D6},{J3,D7}}	4*J1*J2+114/5*J1*J3+2*J2*J3+9*J3^2	{{{8,-2,-20},{-2,0,5},{-20,5,50}},{{-2,0,5},{0,0,0},{5,0,-10}},{{-20,5,50},{5,0,-10},{50,-10,-120}}}
182	141	3	{{J1,D1},{J2,D5},{J3,D7}}	{{J1,D1},{J2,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{J2,D5},{5*J1+2*J3,D6},{J3,D7}}	-J2^2+126/5*J1*J3+10*J3^2	{{{8,-2,-20},{-2,0,5},{-20,5,50}},{{-2,0,5},{0,-2,0},{5,0,-10}},{{-20,5,50},{5,0,-10},{50,-10,-120}}}
183	142	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{2*J1-J2+J3,D2},{-2*J1+2*J2-J3,D3},{J1,D4},{J2,D5},{3*J2,D6},{J3,D7}}	10*J2^2+5*J2*J3-3*J3^2	{{{0,0,0},{0,2,2},{0,2,2}},{{0,2,2},{2,3,0},{2,0,-4}},{{0,2,2},{2,0,-4},{2,-4,-8}}}
183	142	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{2*J1-J2+J3,D2},{-2*J1+2*J2-J3,D3},{J1,D4},{J2,D5},{3*J2,D6},{J3,D7}}	12*J2^2+2*J2*J3-3/2*J3^2	{{{-2,0,2},{0,2,2},{2,2,0}},{{0,2,2},{2,3,0},{2,0,-4}},{{2,2,0},{2,0,-4},{0,-4,-8}}}
183	142	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{2*J1-J2+J3,D2},{-2*J1+2*J2-J3,D3},{J1,D4},{J2,D5},{3*J2,D6},{J3,D7}}	7*J1*J3+19*J2*J3-7*J3^2	{{{0,0,0},{0,2,2},{0,2,2}},{{0,2,2},{2,3,0},{2,0,-4}},{{0,2,2},{2,0,-4},{2,-4,-10}}}
184	143	3	{{J1,D3},{J2,D5},{J3,D6}}	{{-J1+J2,D1},{J1-J2+J3,D2},{J1,D3},{2*J1-J2+J3,D4},{J2,D5},{J3,D6},{3*J1+3*J3,D7}}	10*J1^2+2*J2^2+26*J2*J3	{{{-3,-2,2},{-2,-2,2},{2,2,0}},{{-2,-2,2},{-2,-2,2},{2,2,0}},{{2,2,0},{2,2,0},{0,0,0}}}
184	143	3	{{J1,D3},{J2,D5},{J3,D6}}	{{-J1+J2,D1},{J1-J2+J3,D2},{J1,D3},{2*J1-J2+J3,D4},{J2,D5},{J3,D6},{3*J1+3*J3,D7}}	10*J1^2+26*J2*J3+12*J3^2	{{{-1,0,0},{0,0,0},{0,0,2}},{{0,0,0},{0,0,0},{0,0,2}},{{0,0,2},{0,0,2},{2,2,-2}}}
184	143	3	{{J1,D3},{J2,D5},{J3,D6}}	{{-J1+J2,D1},{J1-J2+J3,D2},{J1,D3},{2*J1-J2+J3,D4},{J2,D5},{J3,D6},{3*J1+3*J3,D7}}	19*J1*J2-7*J2^2+21*J2*J3	{{{-3,-2,2},{-2,-2,2},{2,2,0}},{{-2,-2,2},{-2,-4,2},{2,2,0}},{{2,2,0},{2,2,0},{0,0,0}}}
184	143	3	{{J1,D3},{J2,D5},{J3,D6}}	{{-J1+J2,D1},{J1-J2+J3,D2},{J1,D3},{2*J1-J2+J3,D4},{J2,D5},{J3,D6},{3*J1+3*J3,D7}}	5/2*J2^2+21*J2*J3-23/2*J3^2	{{{-1,-2,0},{-2,-2,2},{0,2,2}},{{-2,-2,2},{-2,-4,2},{2,2,0}},{{0,2,2},{2,2,0},{2,0,-2}}}
184	143	3	{{J1,D3},{J2,D5},{J3,D6}}	{{-J1+J2,D1},{J1-J2+J3,D2},{J1,D3},{2*J1-J2+J3,D4},{J2,D5},{J3,D6},{3*J1+3*J3,D7}}	19*J1*J3+2*J2*J3+12*J3^2	{{{1,0,-2},{0,0,0},{-2,0,4}},{{0,0,0},{0,0,0},{0,0,2}},{{-2,0,4},{0,0,2},{4,2,-4}}}
